"STATECODE","STATE","QUARTER","TAX_THOUSAND","INCREASING_YN"
"OK","Oklahoma",76,1807000,0
"OK","Oklahoma",77,1756000,0
"OK","Oklahoma",78,2280000,1
"OK","Oklahoma",79,2160000,0
"OK","Oklahoma",80,2069000,0
"OK","Oklahoma",81,1917000,0
"OK","Oklahoma",82,2429000,1
"OK","Oklahoma",83,2127000,0
"OK","Oklahoma",84,2123000,0
"OK","Oklahoma",85,1894000,0
"OK","Oklahoma",86,2514000,1
"OK","Oklahoma",87,2174000,0
"OK","Oklahoma",88,2216000,1
"OK","Oklahoma",89,1993000,0
"OK","Oklahoma",90,2584000,1
"OK","Oklahoma",91,2388000,0
"OK","Oklahoma",92,2298000,0
"OK","Oklahoma",93,2096000,0
"OK","Oklahoma",94,2509000,1
"OK","Oklahoma",95,2248000,0
"OK","Oklahoma",96,2013000,0
"OK","Oklahoma",97,1809000,0
"OK","Oklahoma",98,2276000,1
"OK","Oklahoma",99,2042000,0
"OK","Oklahoma",100,1939000,0
"OK","Oklahoma",101,1819000,0
"OK","Oklahoma",102,2409000,1
"OK","Oklahoma",103,2224000,0
"OK","Oklahoma",104,2183000,0
"OK","Oklahoma",105,2130000,0
"OK","Oklahoma",106,2798000,1
"OK","Oklahoma",107,2533000,0
"OK","Oklahoma",108,2567000,1
"OK","Oklahoma",109,2402000,0
"OK","Oklahoma",110,3113000,1
"OK","Oklahoma",111,2663000,0
"OK","Oklahoma",112,2637000,0
"OK","Oklahoma",113,2364000,0
"OK","Oklahoma",114,2399000,1
"OK","Oklahoma",115,2846000,1
"OK","Oklahoma",116,2625000,0
"OK","Oklahoma",117,2265000,0
"OK","Oklahoma",118,3274000,1
"OK","Oklahoma",119,2958000,0
"OR","Oregon",9,956000,
"OR","Oregon",10,1276000,1
"OR","Oregon",11,980000,0
"OR","Oregon",12,996000,1
"OR","Oregon",13,954000,0
"OR","Oregon",14,1356000,1
"OR","Oregon",15,1019000,0
"OR","Oregon",16,952000,0
"OR","Oregon",17,1059000,1
"OR","Oregon",18,1399000,1
"OR","Oregon",19,1125000,0
"OR","Oregon",20,1060000,0
"OR","Oregon",21,1173000,1
"OR","Oregon",22,1589000,1
"OR","Oregon",23,1345000,0
"OR","Oregon",24,843000,0
"OR","Oregon",25,1108000,1
"OR","Oregon",26,1693000,1
"OR","Oregon",27,1261000,0
"OR","Oregon",28,1282000,1
"OR","Oregon",29,983000,0
"OR","Oregon",30,1661000,1
"OR","Oregon",31,1336000,0
"OR","Oregon",32,1298000,0
"OR","Oregon",33,1307000,1
"OR","Oregon",34,1930000,1
"OR","Oregon",35,1495000,0
"OR","Oregon",36,1419000,0
"OR","Oregon",37,1406000,0
"OR","Oregon",38,1865000,1
"OR","Oregon",39,1272000,0
"OR","Oregon",40,1193000,0
"OR","Oregon",41,1240000,1
"OR","Oregon",42,1521000,1
"OR","Oregon",43,1419000,0
"OR","Oregon",44,1408000,0
"OR","Oregon",45,1207000,0
"OR","Oregon",46,1644000,1
"OR","Oregon",47,1538000,0
"OR","Oregon",48,1524000,0
"OR","Oregon",49,1301000,0
"OR","Oregon",50,1740000,1
"OR","Oregon",51,1575000,0
"OR","Oregon",52,1504000,0
"OR","Oregon",53,1434000,0
"OR","Oregon",54,2399000,1
"OR","Oregon",55,1722000,0
"OR","Oregon",56,1769000,1
"OR","Oregon",57,1671000,0
"OR","Oregon",58,2449000,1
"OR","Oregon",59,1805000,0
"OR","Oregon",60,1805000,1
"OR","Oregon",61,1577000,0
"OR","Oregon",62,2561000,1
"OR","Oregon",63,1867000,0
"OR","Oregon",64,835000,0
"OR","Oregon",65,1726000,1
"OR","Oregon",66,2787000,1
"OR","Oregon",67,2014000,0
"OR","Oregon",68,1966000,0
"OR","Oregon",69,1398000,0
"OR","Oregon",70,2026000,1
"OR","Oregon",71,1851000,0
"OR","Oregon",72,1677000,0
"OR","Oregon",73,1484000,0
"OR","Oregon",74,2243000,1
"OR","Oregon",75,1904000,0
"OR","Oregon",76,1697000,0
"OR","Oregon",77,1752000,1
"OR","Oregon",78,2562000,1
"OR","Oregon",79,2127000,0
"OR","Oregon",80,2015000,0
"OR","Oregon",81,1703000,0
"OR","Oregon",82,2772000,1
"OR","Oregon",83,2221000,0
"OR","Oregon",84,2170000,0
"OR","Oregon",85,1820000,0
"OR","Oregon",86,2996000,1
"OR","Oregon",87,2270000,0
"OR","Oregon",88,2190000,0
"OR","Oregon",89,1954000,0
"OR","Oregon",90,3170000,1
"OR","Oregon",91,2403000,0
"OR","Oregon",92,2419000,1
"OR","Oregon",93,2557000,1
"OR","Oregon",94,3436000,1
"OR","Oregon",95,2686000,0
"OR","Oregon",96,2610000,0
"OR","Oregon",97,2233000,0
"OR","Oregon",98,3091000,1
"OR","Oregon",99,2754000,0
"OR","Oregon",100,2531000,0
"OR","Oregon",101,2440000,0
"OR","Oregon",102,3509000,1
"OR","Oregon",103,2839000,0
"OR","Oregon",104,2797000,0
"OR","Oregon",105,2616000,0
"OR","Oregon",106,3767000,1
"OR","Oregon",107,3192000,0
"OR","Oregon",108,2806000,0
"OR","Oregon",109,2588000,0
"OR","Oregon",110,4336000,1
"OR","Oregon",111,3381000,0
"OR","Oregon",112,2964000,0
"OR","Oregon",113,2378000,0
"OR","Oregon",114,2939000,1
"OR","Oregon",115,3963000,1
"OR","Oregon",116,3121000,0
"OR","Oregon",117,2748000,0
"OR","Oregon",118,4490000,1
"OR","Oregon",119,3649000,0
"PA","Pennsylvania",9,4976000,
"PA","Pennsylvania",10,4864000,0
"PA","Pennsylvania",11,4000000,0
"PA","Pennsylvania",12,3888000,0
"PA","Pennsylvania",13,5184000,1
"PA","Pennsylvania",14,5141000,0
"PA","Pennsylvania",15,4067000,0
"PA","Pennsylvania",16,3778000,0
"PA","Pennsylvania",17,5032000,1
"PA","Pennsylvania",18,5185000,1
"PA","Pennsylvania",19,4304000,0
"PA","Pennsylvania",20,4056000,0
"PA","Pennsylvania",21,5386000,1
"PA","Pennsylvania",22,5514000,1
"PA","Pennsylvania",23,4501000,0
"PA","Pennsylvania",24,4072000,0
"PA","Pennsylvania",25,5557000,1
"PA","Pennsylvania",26,5714000,1
"PA","Pennsylvania",27,4766000,0
"PA","Pennsylvania",28,4544000,0
"PA","Pennsylvania",29,5785000,1
"PA","Pennsylvania",30,6309000,1
"PA","Pennsylvania",31,4960000,0
"PA","Pennsylvania",32,4761000,0
"PA","Pennsylvania",33,6049000,1
"PA","Pennsylvania",34,6650000,1
"PA","Pennsylvania",35,5180000,0
"PA","Pennsylvania",36,4593000,0
"PA","Pennsylvania",37,6240000,1
"PA","Pennsylvania",38,6559000,1
"PA","Pennsylvania",39,5102000,0
"PA","Pennsylvania",40,4751000,0
"PA","Pennsylvania",41,6063000,1
"PA","Pennsylvania",42,6219000,1
"PA","Pennsylvania",43,5342000,0
"PA","Pennsylvania",44,5046000,0
"PA","Pennsylvania",45,6480000,1
"PA","Pennsylvania",46,6319000,0
"PA","Pennsylvania",47,5537000,0
"PA","Pennsylvania",48,5332000,0
"PA","Pennsylvania",49,7018000,1
"PA","Pennsylvania",50,7237000,1
"PA","Pennsylvania",51,6124000,0
"PA","Pennsylvania",52,5743000,0
"PA","Pennsylvania",53,7616000,1
"PA","Pennsylvania",54,7779000,1
"PA","Pennsylvania",55,6513000,0
"PA","Pennsylvania",56,6039000,0
"PA","Pennsylvania",57,8052000,1
"PA","Pennsylvania",58,8446000,1
"PA","Pennsylvania",59,6742000,0
"PA","Pennsylvania",60,6370000,0
"PA","Pennsylvania",61,8759000,1
"PA","Pennsylvania",62,8967000,1
"PA","Pennsylvania",63,7248000,0
"PA","Pennsylvania",64,6722000,0
"PA","Pennsylvania",65,9029000,1
"PA","Pennsylvania",66,9125000,1
"PA","Pennsylvania",67,7085000,0
"PA","Pennsylvania",68,6478000,0
"PA","Pennsylvania",69,8534000,1
"PA","Pennsylvania",70,7904000,0
"PA","Pennsylvania",71,6644000,0
"PA","Pennsylvania",72,6315000,0
"PA","Pennsylvania",73,8517000,1
"PA","Pennsylvania",74,9039000,1
"PA","Pennsylvania",75,7006000,0
"PA","Pennsylvania",76,6751000,0
"PA","Pennsylvania",77,9503000,1
"PA","Pennsylvania",78,9085000,0
"PA","Pennsylvania",79,7213000,0
"PA","Pennsylvania",80,6856000,0
"PA","Pennsylvania",81,9892000,1
"PA","Pennsylvania",82,9016000,0
"PA","Pennsylvania",83,7337000,0
"PA","Pennsylvania",84,7253000,0
"PA","Pennsylvania",85,10045000,1
"PA","Pennsylvania",86,9284000,0
"PA","Pennsylvania",87,7486000,0
"PA","Pennsylvania",88,7316000,0
"PA","Pennsylvania",89,10071000,1
"PA","Pennsylvania",90,9256000,0
"PA","Pennsylvania",91,7946000,0
"PA","Pennsylvania",92,7888000,0
"PA","Pennsylvania",93,10441000,1
"PA","Pennsylvania",94,9766000,0
"PA","Pennsylvania",95,8275000,0
"PA","Pennsylvania",96,7926000,0
"PA","Pennsylvania",97,11240000,1
"PA","Pennsylvania",98,9881000,0
"PA","Pennsylvania",99,8209000,0
"PA","Pennsylvania",100,8171000,0
"PA","Pennsylvania",101,10981000,1
"PA","Pennsylvania",102,10399000,0
"PA","Pennsylvania",103,8727000,0
"PA","Pennsylvania",104,8815000,1
"PA","Pennsylvania",105,11081000,1
"PA","Pennsylvania",106,10770000,0
"PA","Pennsylvania",107,9397000,0
"PA","Pennsylvania",108,8971000,0
"PA","Pennsylvania",109,11311000,1
"PA","Pennsylvania",110,11703000,1
"PA","Pennsylvania",111,9860000,0
"PA","Pennsylvania",112,9502000,0
"PA","Pennsylvania",113,11541000,1
"PA","Pennsylvania",114,8184000,0
"PA","Pennsylvania",115,11850000,1
"PA","Pennsylvania",116,9952000,0
"PA","Pennsylvania",117,12173000,1
"PA","Pennsylvania",118,13359000,1
"PA","Pennsylvania",119,11351000,0
"RI","Rhode Island",9,372000,
"RI","Rhode Island",10,416000,1
"RI","Rhode Island",11,345000,0
"RI","Rhode Island",12,348000,1
"RI","Rhode Island",13,370000,1
"RI","Rhode Island",14,427000,1
"RI","Rhode Island",15,339000,0
"RI","Rhode Island",16,342000,1
"RI","Rhode Island",17,385000,1
"RI","Rhode Island",18,496000,1
"RI","Rhode Island",19,365000,0
"RI","Rhode Island",20,364000,0
"RI","Rhode Island",21,385000,1
"RI","Rhode Island",22,530000,1
"RI","Rhode Island",23,397000,0
"RI","Rhode Island",24,394000,0
"RI","Rhode Island",25,449000,1
"RI","Rhode Island",26,543000,1
"RI","Rhode Island",27,440000,0
"RI","Rhode Island",28,398000,0
"RI","Rhode Island",29,451000,1
"RI","Rhode Island",30,574000,1
"RI","Rhode Island",31,445000,0
"RI","Rhode Island",32,433000,0
"RI","Rhode Island",33,508000,1
"RI","Rhode Island",34,607000,1
"RI","Rhode Island",35,490000,0
"RI","Rhode Island",36,535000,1
"RI","Rhode Island",37,563000,1
"RI","Rhode Island",38,658000,1
"RI","Rhode Island",39,447000,0
"RI","Rhode Island",40,532000,1
"RI","Rhode Island",41,505000,0
"RI","Rhode Island",42,643000,1
"RI","Rhode Island",43,513000,0
"RI","Rhode Island",44,557000,1
"RI","Rhode Island",45,531000,0
"RI","Rhode Island",46,655000,1
"RI","Rhode Island",47,547000,0
"RI","Rhode Island",48,575000,1
"RI","Rhode Island",49,572000,0
"RI","Rhode Island",50,708000,1
"RI","Rhode Island",51,598000,0
"RI","Rhode Island",52,635000,1
"RI","Rhode Island",53,625000,0
"RI","Rhode Island",54,774000,1
"RI","Rhode Island",55,616000,0
"RI","Rhode Island",56,642000,1
"RI","Rhode Island",57,674000,1
"RI","Rhode Island",58,812000,1
"RI","Rhode Island",59,642000,0
"RI","Rhode Island",60,580000,0
"RI","Rhode Island",61,681000,1
"RI","Rhode Island",62,864000,1
"RI","Rhode Island",63,682000,0
"RI","Rhode Island",64,586000,0
"RI","Rhode Island",65,646000,1
"RI","Rhode Island",66,847000,1
"RI","Rhode Island",67,670000,0
"RI","Rhode Island",68,566000,0
"RI","Rhode Island",69,565000,0
"RI","Rhode Island",70,772000,1
"RI","Rhode Island",71,681000,0
"RI","Rhode Island",72,555000,0
"RI","Rhode Island",73,594000,1
"RI","Rhode Island",74,733000,1
"RI","Rhode Island",75,735000,1
"RI","Rhode Island",76,574000,0
"RI","Rhode Island",77,619000,1
"RI","Rhode Island",78,786000,1
"RI","Rhode Island",79,765000,0
"RI","Rhode Island",80,614000,0
"RI","Rhode Island",81,672000,1
"RI","Rhode Island",82,820000,1
"RI","Rhode Island",83,767000,0
"RI","Rhode Island",84,655000,0
"RI","Rhode Island",85,642000,0
"RI","Rhode Island",86,870000,1
"RI","Rhode Island",87,799000,0
"RI","Rhode Island",88,640000,0
"RI","Rhode Island",89,671000,1
"RI","Rhode Island",90,867000,1
"RI","Rhode Island",91,821000,0
"RI","Rhode Island",92,690000,0
"RI","Rhode Island",93,712000,1
"RI","Rhode Island",94,975000,1
"RI","Rhode Island",95,873000,0
"RI","Rhode Island",96,699000,0
"RI","Rhode Island",97,761000,1
"RI","Rhode Island",98,934000,1
"RI","Rhode Island",99,899000,0
"RI","Rhode Island",100,694000,0
"RI","Rhode Island",101,722000,1
"RI","Rhode Island",102,996000,1
"RI","Rhode Island",103,970000,0
"RI","Rhode Island",104,756000,0
"RI","Rhode Island",105,764000,1
"RI","Rhode Island",106,1026000,1
"RI","Rhode Island",107,984000,0
"RI","Rhode Island",108,811000,0
"RI","Rhode Island",109,777000,0
"RI","Rhode Island",110,1113000,1
"RI","Rhode Island",111,1038000,0
"RI","Rhode Island",112,867000,0
"RI","Rhode Island",113,841000,0
"RI","Rhode Island",114,818000,0
"RI","Rhode Island",115,1153000,1
"RI","Rhode Island",116,929000,0
"RI","Rhode Island",117,882000,0
"RI","Rhode Island",118,1208000,1
"RI","Rhode Island",119,1079000,0
"SC","South Carolina",9,1062000,
"SC","South Carolina",10,1254000,1
"SC","South Carolina",11,1086000,0
"SC","South Carolina",12,1229000,1
"SC","South Carolina",13,1080000,0
"SC","South Carolina",14,1400000,1
"SC","South Carolina",15,1138000,0
"SC","South Carolina",16,1288000,1
"SC","South Carolina",17,1142000,0
"SC","South Carolina",18,1546000,1
"SC","South Carolina",19,1172000,0
"SC","South Carolina",20,1380000,1
"SC","South Carolina",21,1167000,0
"SC","South Carolina",22,1675000,1
"SC","South Carolina",23,1228000,0
"SC","South Carolina",24,1434000,1
"SC","South Carolina",25,1199000,0
"SC","South Carolina",26,1816000,1
"SC","South Carolina",27,1296000,0
"SC","South Carolina",28,1544000,1
"SC","South Carolina",29,1323000,0
"SC","South Carolina",30,1632000,1
"SC","South Carolina",31,1378000,0
"SC","South Carolina",32,1662000,1
"SC","South Carolina",33,1326000,0
"SC","South Carolina",34,2036000,1
"SC","South Carolina",35,1421000,0
"SC","South Carolina",36,1649000,1
"SC","South Carolina",37,1362000,0
"SC","South Carolina",38,1983000,1
"SC","South Carolina",39,1435000,0
"SC","South Carolina",40,1206000,0
"SC","South Carolina",41,1251000,1
"SC","South Carolina",42,1859000,1
"SC","South Carolina",43,1069000,0
"SC","South Carolina",44,1231000,1
"SC","South Carolina",45,1207000,0
"SC","South Carolina",46,2015000,1
"SC","South Carolina",47,1185000,0
"SC","South Carolina",48,1890000,1
"SC","South Carolina",49,1445000,0
"SC","South Carolina",50,2285000,1
"SC","South Carolina",51,1124000,0
"SC","South Carolina",52,2037000,1
"SC","South Carolina",53,1545000,0
"SC","South Carolina",54,2537000,1
"SC","South Carolina",55,1439000,0
"SC","South Carolina",56,2120000,1
"SC","South Carolina",57,1697000,0
"SC","South Carolina",58,2863000,1
"SC","South Carolina",59,1529000,0
"SC","South Carolina",60,2287000,1
"SC","South Carolina",61,1895000,0
"SC","South Carolina",62,2998000,1
"SC","South Carolina",63,1574000,0
"SC","South Carolina",64,2345000,1
"SC","South Carolina",65,1562000,0
"SC","South Carolina",66,2728000,1
"SC","South Carolina",67,1403000,0
"SC","South Carolina",68,2054000,1
"SC","South Carolina",69,1398000,0
"SC","South Carolina",70,2145000,1
"SC","South Carolina",71,1332000,0
"SC","South Carolina",72,1906000,1
"SC","South Carolina",73,1308000,0
"SC","South Carolina",74,2184000,1
"SC","South Carolina",75,1390000,0
"SC","South Carolina",76,2076000,1
"SC","South Carolina",77,1337000,0
"SC","South Carolina",78,2378000,1
"SC","South Carolina",79,1450000,0
"SC","South Carolina",80,2110000,1
"SC","South Carolina",81,1444000,0
"SC","South Carolina",82,2512000,1
"SC","South Carolina",83,2053000,0
"SC","South Carolina",84,2283000,1
"SC","South Carolina",85,1569000,0
"SC","South Carolina",86,2683000,1
"SC","South Carolina",87,2001000,0
"SC","South Carolina",88,2298000,1
"SC","South Carolina",89,1622000,0
"SC","South Carolina",90,2691000,1
"SC","South Carolina",91,2502000,0
"SC","South Carolina",92,2346000,0
"SC","South Carolina",93,1651000,0
"SC","South Carolina",94,2735000,1
"SC","South Carolina",95,2553000,0
"SC","South Carolina",96,2477000,0
"SC","South Carolina",97,1802000,0
"SC","South Carolina",98,2777000,1
"SC","South Carolina",99,2737000,0
"SC","South Carolina",100,2629000,0
"SC","South Carolina",101,1767000,0
"SC","South Carolina",102,2959000,1
"SC","South Carolina",103,2735000,0
"SC","South Carolina",104,2879000,1
"SC","South Carolina",105,2004000,0
"SC","South Carolina",106,3272000,1
"SC","South Carolina",107,3108000,0
"SC","South Carolina",108,2698000,0
"SC","South Carolina",109,2052000,0
"SC","South Carolina",110,3500000,1
"SC","South Carolina",111,3276000,0
"SC","South Carolina",112,2983000,0
"SC","South Carolina",113,2247000,0
"SC","South Carolina",114,2799000,1
"SC","South Carolina",115,3751000,1
"SC","South Carolina",116,3332000,0
"SC","South Carolina",117,2605000,0
"SC","South Carolina",118,3283000,1
"SC","South Carolina",119,3956000,1
"SD","South Dakota",9,146000,
"SD","South Dakota",10,152000,1
"SD","South Dakota",11,164000,1
"SD","South Dakota",12,175000,1
"SD","South Dakota",13,138000,0
"SD","South Dakota",14,145000,1
"SD","South Dakota",15,170000,1
"SD","South Dakota",16,165000,0
"SD","South Dakota",17,157000,0
"SD","South Dakota",18,151000,0
"SD","South Dakota",19,174000,1
"SD","South Dakota",20,166000,0
"SD","South Dakota",21,163000,0
"SD","South Dakota",22,150000,0
"SD","South Dakota",23,241000,1
"SD","South Dakota",24,210000,0
"SD","South Dakota",25,195000,0
"SD","South Dakota",26,166000,0
"SD","South Dakota",27,189000,1
"SD","South Dakota",28,186000,0
"SD","South Dakota",29,175000,0
"SD","South Dakota",30,180000,1
"SD","South Dakota",31,210000,1
"SD","South Dakota",32,199000,0
"SD","South Dakota",33,191000,0
"SD","South Dakota",34,192000,1
"SD","South Dakota",35,234000,1
"SD","South Dakota",36,249000,1
"SD","South Dakota",37,220000,0
"SD","South Dakota",38,215000,0
"SD","South Dakota",39,239000,1
"SD","South Dakota",40,258000,1
"SD","South Dakota",41,226000,0
"SD","South Dakota",42,222000,0
"SD","South Dakota",43,274000,1
"SD","South Dakota",44,265000,0
"SD","South Dakota",45,234000,0
"SD","South Dakota",46,243000,1
"SD","South Dakota",47,273000,1
"SD","South Dakota",48,274000,1
"SD","South Dakota",49,262000,0
"SD","South Dakota",50,264000,1
"SD","South Dakota",51,287000,1
"SD","South Dakota",52,282000,0
"SD","South Dakota",53,277000,0
"SD","South Dakota",54,274000,0
"SD","South Dakota",55,300000,1
"SD","South Dakota",56,297000,0
"SD","South Dakota",57,290000,0
"SD","South Dakota",58,294000,1
"SD","South Dakota",59,317000,1
"SD","South Dakota",60,312000,0
"SD","South Dakota",61,306000,0
"SD","South Dakota",62,313000,1
"SD","South Dakota",63,343000,1
"SD","South Dakota",64,351000,1
"SD","South Dakota",65,338000,0
"SD","South Dakota",66,282000,0
"SD","South Dakota",67,361000,1
"SD","South Dakota",68,367000,1
"SD","South Dakota",69,317000,0
"SD","South Dakota",70,280000,0
"SD","South Dakota",71,352000,1
"SD","South Dakota",72,339000,0
"SD","South Dakota",73,303000,0
"SD","South Dakota",74,310000,1
"SD","South Dakota",75,356000,1
"SD","South Dakota",76,342000,0
"SD","South Dakota",77,335000,0
"SD","South Dakota",78,331000,0
"SD","South Dakota",79,404000,1
"SD","South Dakota",80,377000,0
"SD","South Dakota",81,374000,0
"SD","South Dakota",82,351000,0
"SD","South Dakota",83,377000,1
"SD","South Dakota",84,375000,0
"SD","South Dakota",85,374000,0
"SD","South Dakota",86,392000,1
"SD","South Dakota",87,399000,1
"SD","South Dakota",88,407000,1
"SD","South Dakota",89,392000,0
"SD","South Dakota",90,394000,1
"SD","South Dakota",91,424000,1
"SD","South Dakota",92,414000,0
"SD","South Dakota",93,385000,0
"SD","South Dakota",94,406000,1
"SD","South Dakota",95,456000,1
"SD","South Dakota",96,458000,1
"SD","South Dakota",97,410000,0
"SD","South Dakota",98,408000,0
"SD","South Dakota",99,492000,1
"SD","South Dakota",100,471000,0
"SD","South Dakota",101,434000,0
"SD","South Dakota",102,429000,0
"SD","South Dakota",103,491000,1
"SD","South Dakota",104,496000,1
"SD","South Dakota",105,463000,0
"SD","South Dakota",106,457000,0
"SD","South Dakota",107,516000,1
"SD","South Dakota",108,480000,0
"SD","South Dakota",109,466000,0
"SD","South Dakota",110,477000,1
"SD","South Dakota",111,531000,1
"SD","South Dakota",112,514000,0
"SD","South Dakota",113,494000,0
"SD","South Dakota",114,486000,0
"SD","South Dakota",115,445000,0
"SD","South Dakota",116,583000,1
"SD","South Dakota",117,537000,0
"SD","South Dakota",118,575000,1
"SD","South Dakota",119,629000,1
"TN","Tennessee",9,1350000,
"TN","Tennessee",10,1572000,1
"TN","Tennessee",11,1381000,0
"TN","Tennessee",12,1362000,0
"TN","Tennessee",13,1515000,1
"TN","Tennessee",14,1743000,1
"TN","Tennessee",15,1523000,0
"TN","Tennessee",16,1447000,0
"TN","Tennessee",17,1495000,1
"TN","Tennessee",18,1825000,1
"TN","Tennessee",19,1574000,0
"TN","Tennessee",20,1547000,0
"TN","Tennessee",21,1592000,1
"TN","Tennessee",22,1935000,1
"TN","Tennessee",23,1623000,0
"TN","Tennessee",24,1617000,0
"TN","Tennessee",25,1702000,1
"TN","Tennessee",26,2032000,1
"TN","Tennessee",27,1700000,0
"TN","Tennessee",28,1647000,0
"TN","Tennessee",29,1770000,1
"TN","Tennessee",30,2084000,1
"TN","Tennessee",31,1817000,0
"TN","Tennessee",32,1724000,0
"TN","Tennessee",33,1926000,1
"TN","Tennessee",34,2304000,1
"TN","Tennessee",35,1984000,0
"TN","Tennessee",36,1758000,0
"TN","Tennessee",37,1898000,1
"TN","Tennessee",38,2392000,1
"TN","Tennessee",39,1945000,0
"TN","Tennessee",40,1707000,0
"TN","Tennessee",41,1868000,1
"TN","Tennessee",42,2281000,1
"TN","Tennessee",43,2160000,0
"TN","Tennessee",44,1948000,0
"TN","Tennessee",45,2102000,1
"TN","Tennessee",46,2624000,1
"TN","Tennessee",47,2346000,0
"TN","Tennessee",48,2090000,0
"TN","Tennessee",49,2264000,1
"TN","Tennessee",50,2829000,1
"TN","Tennessee",51,2352000,0
"TN","Tennessee",52,2196000,0
"TN","Tennessee",53,2412000,1
"TN","Tennessee",54,3047000,1
"TN","Tennessee",55,2603000,0
"TN","Tennessee",56,2382000,0
"TN","Tennessee",57,2517000,1
"TN","Tennessee",58,3271000,1
"TN","Tennessee",59,2661000,0
"TN","Tennessee",60,2491000,0
"TN","Tennessee",61,2722000,1
"TN","Tennessee",62,3486000,1
"TN","Tennessee",63,2800000,0
"TN","Tennessee",64,2478000,0
"TN","Tennessee",65,2748000,1
"TN","Tennessee",66,3494000,1
"TN","Tennessee",67,2682000,0
"TN","Tennessee",68,2300000,0
"TN","Tennessee",69,2469000,1
"TN","Tennessee",70,3099000,1
"TN","Tennessee",71,2531000,0
"TN","Tennessee",72,2267000,0
"TN","Tennessee",73,2478000,1
"TN","Tennessee",74,3180000,1
"TN","Tennessee",75,2666000,0
"TN","Tennessee",76,2410000,0
"TN","Tennessee",77,2662000,1
"TN","Tennessee",78,3370000,1
"TN","Tennessee",79,2941000,0
"TN","Tennessee",80,2728000,0
"TN","Tennessee",81,2978000,1
"TN","Tennessee",82,3702000,1
"TN","Tennessee",83,2987000,0
"TN","Tennessee",84,2810000,0
"TN","Tennessee",85,3041000,1
"TN","Tennessee",86,3846000,1
"TN","Tennessee",87,3058000,0
"TN","Tennessee",88,2842000,0
"TN","Tennessee",89,3057000,1
"TN","Tennessee",90,3848000,1
"TN","Tennessee",91,3198000,0
"TN","Tennessee",92,2893000,0
"TN","Tennessee",93,3342000,1
"TN","Tennessee",94,4211000,1
"TN","Tennessee",95,3367000,0
"TN","Tennessee",96,3294000,0
"TN","Tennessee",97,3466000,1
"TN","Tennessee",98,4439000,1
"TN","Tennessee",99,3542000,0
"TN","Tennessee",100,3462000,0
"TN","Tennessee",101,3582000,1
"TN","Tennessee",102,4667000,1
"TN","Tennessee",103,3571000,0
"TN","Tennessee",104,3573000,1
"TN","Tennessee",105,3586000,1
"TN","Tennessee",106,4850000,1
"TN","Tennessee",107,3916000,0
"TN","Tennessee",108,3618000,0
"TN","Tennessee",109,3831000,1
"TN","Tennessee",110,5124000,1
"TN","Tennessee",111,4191000,0
"TN","Tennessee",112,3914000,0
"TN","Tennessee",113,4279000,1
"TN","Tennessee",114,4236000,0
"TN","Tennessee",115,4985000,1
"TN","Tennessee",116,4221000,0
"TN","Tennessee",117,4533000,1
"TN","Tennessee",118,6285000,1
"TN","Tennessee",119,5200000,0
"TX","Texas",9,4049000,
"TX","Texas",10,5118000,1
"TX","Texas",11,4464000,0
"TX","Texas",12,4283000,0
"TX","Texas",13,4274000,0
"TX","Texas",14,5407000,1
"TX","Texas",15,4799000,0
"TX","Texas",16,4279000,0
"TX","Texas",17,4659000,1
"TX","Texas",18,5844000,1
"TX","Texas",19,4792000,0
"TX","Texas",20,4532000,0
"TX","Texas",21,5127000,1
"TX","Texas",22,6432000,1
"TX","Texas",23,5115000,0
"TX","Texas",24,5014000,0
"TX","Texas",25,5318000,1
"TX","Texas",26,6552000,1
"TX","Texas",27,5568000,0
"TX","Texas",28,5142000,0
"TX","Texas",29,5409000,1
"TX","Texas",30,7382000,1
"TX","Texas",31,6508000,0
"TX","Texas",32,6169000,0
"TX","Texas",33,6503000,1
"TX","Texas",34,8131000,1
"TX","Texas",35,6877000,0
"TX","Texas",36,6684000,0
"TX","Texas",37,7186000,1
"TX","Texas",38,7649000,1
"TX","Texas",39,7171000,0
"TX","Texas",40,6612000,0
"TX","Texas",41,6896000,1
"TX","Texas",42,7885000,1
"TX","Texas",43,7352000,0
"TX","Texas",44,6563000,0
"TX","Texas",45,6886000,1
"TX","Texas",46,7896000,1
"TX","Texas",47,7313000,0
"TX","Texas",48,6959000,0
"TX","Texas",49,7461000,1
"TX","Texas",50,8638000,1
"TX","Texas",51,7736000,0
"TX","Texas",52,7343000,0
"TX","Texas",53,7914000,1
"TX","Texas",54,9137000,1
"TX","Texas",55,8618000,0
"TX","Texas",56,8287000,0
"TX","Texas",57,8915000,1
"TX","Texas",58,10399000,1
"TX","Texas",59,9312000,0
"TX","Texas",60,8746000,0
"TX","Texas",61,9677000,1
"TX","Texas",62,11536000,1
"TX","Texas",63,10355000,0
"TX","Texas",64,9708000,0
"TX","Texas",65,10137000,1
"TX","Texas",66,14016000,1
"TX","Texas",67,11134000,0
"TX","Texas",68,9614000,0
"TX","Texas",69,9235000,0
"TX","Texas",70,12541000,1
"TX","Texas",71,9307000,0
"TX","Texas",72,8482000,0
"TX","Texas",73,9165000,1
"TX","Texas",74,12508000,1
"TX","Texas",75,9737000,0
"TX","Texas",76,9285000,0
"TX","Texas",77,9975000,1
"TX","Texas",78,13561000,1
"TX","Texas",79,10813000,0
